reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
f3c7b6e8-060e-4e5a-9f3b-46c3cf0fe97e,VIPMSM q,https://play-lh.googleusercontent.com/a-/ALV-UjVGVQ0b1vOxbu3ku3ewvQow-xQSTTBLmTIXpSvc5CUOYByFglIG,Expensive,1,0,15.8.1,2024-05-14 20:25:30,,,15.8.1
092efb71-5343-4149-ae95-ab7797009153,Danielle Declue,https://play-lh.googleusercontent.com/a/ACg8ocLgB8f2Oxbyr8TOorX4fdujPN_se8H1QhGLqNj945HCxMdPoA=mo,"Sucks to not be able to use one of the most common dating apps, as it doesn't function long enough for me to even give them the arm and leg they want to communicate with anyone",1,0,15.8.1,2024-05-14 20:20:18,,,15.8.1
32819a9b-ddd1-4d9c-b7d2-8cd839cc84ac,Arrior 115,https://play-lh.googleusercontent.com/a-/ALV-UjXB8ODRztAD-aDdimtc7LijAxYJQ6laXwTwC-BdCGbxD2R7oZE,Pay to win A horrible experience,1,0,15.7.1,2024-05-14 20:19:47,,,15.7.1
e673b675-b513-486b-8b98-0ba85bb24060,Tony Lee,https://play-lh.googleusercontent.com/a-/ALV-UjWrbGNcjTTvAjF26ekVLAdJzJdMaJuNDqCifXHPuHZFM3-DlKs8,Nogle gode features og en ok pris men når man kun får 3 likes og en match på en måned virker det ikke til at der er så stor muligheder for at lykkedes med noget.,3,0,15.7.1,2024-05-14 20:19:20,,,15.7.1
f8d20540-eaee-4470-9700-cdf1e2035113,Akobi Shapla,https://play-lh.googleusercontent.com/a-/ALV-UjWl9mhKTsnCU59MizVVwwdR1ONEMX3QKYbh0m3GhKsQUIdRL50S,I think video call should be included with matches,4,0,14.22.1,2024-05-14 20:18:05,,,14.22.1
74a95fc4-19b8-47db-92d4-538c70c50464,Paulo Tomás Cardoso,https://play-lh.googleusercontent.com/a-/ALV-UjWr9aZ1b36MnnPaR3noBAaorGkmafzNFJw8k4Sb3Q9GxEE4K1vr,still rigged but better than it was last time I tried it,4,0,15.8.1,2024-05-14 20:09:51,,,15.8.1
7af061a2-2959-4865-b49f-e9a86d5d47a4,Başar SÖNMEZ,https://play-lh.googleusercontent.com/a-/ALV-UjWeGwyoZ_ndg2uVIU_pCWC2C2g33VMzoaHcBI1PthJ7urRrqaFy,,4,0,15.8.1,2024-05-14 19:53:44,,,15.8.1
97d943c5-311c-48a9-aaa3-9176fa405818,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tinder doesn't even try to filter out fake users. Anyone posting a Snap, Instagram, Venmo, etc. should be removed. Most fake profiles have the same text in the profile or same picture! Fix this! Get rid of the fakes they are so obvious.",1,76,15.8.1,2024-05-14 19:23:28,"Sorry to hear that. We agree that this isn’t a nice experience, but we can assure you that we put a lot of effort into moderating inappropriate behavior. If you come across a suspicious profile, please report it directly on the app by opening their profile and scrolling down to ‘Report’.",2024-02-13 14:26:46,15.8.1
d118abb1-7710-470b-914b-9078bcc4eeed,David Potts,https://play-lh.googleusercontent.com/a-/ALV-UjUfWLmROeT7ayccmTvphy_S-gTjs75vSz4eFl2FgHM-Kg6aIB_Z4Q,Impossible to remove your payment card,1,0,,2024-05-14 19:22:23,,,
3c1f4882-7864-471f-8bf8-d28fe8dee406,Sylwia Krawiec,https://play-lh.googleusercontent.com/a-/ALV-UjXsAW010FzbTemuRMFeGzcDuiEtZiC4q5FyKjkOYiOXfQ9csED9,50/50 not impressed with the performance nor options nor free features,3,0,15.8.1,2024-05-14 18:56:04,,,15.8.1
